"耳朵"	73914415
"戒烟"	36796018
"后羿"	36525767
"祝你幸福"	36451504
"我看着你的时候"	36225128
"歌谣"	36037408
"裙姊"	35845270
"就这样"	35634713
"不说"	34861281
"有理想"	34567265
"满座"	34427077
"野生动物"	34403163
"行走的力量"	3159115
"宛若新生"	34427024
"不将就"	3131104
"李荣浩"	3075071
"不搭"	3070826
"喜剧之王"	3056204
"作曲家"	2771296
"模特"	2659088
"小黄"	13140
